,box,angry,disgust,fear,happy,sad,surprise,neutral
303,"[593, 258, 107, 138]",0.17,0.0,0.2,0.03,0.33,0.0,0.27
304,"[521, 214, 192, 232]",0.29,0.0,0.03,0.0,0.21,0.0,0.46
305,"[600, 233, 177, 217]",0.32,0.0,0.11,0.02,0.36,0.0,0.19
306,"[856, 602, 58, 73]",0.17,0.0,0.14,0.04,0.42,0.13,0.11
307,"[544, 656, 35, 50]",0.06,0.0,0.18,0.28,0.37,0.06,0.04
308,"[746, 600, 51, 70]",0.53,0.0,0.04,0.12,0.23,0.03,0.04
309,"[641, 239, 162, 200]",0.12,0.0,0.09,0.44,0.2,0.01,0.14
310,"[644, 244, 154, 187]",0.23,0.0,0.1,0.12,0.36,0.01,0.18
311,"[643, 231, 165, 207]",0.26,0.0,0.08,0.04,0.37,0.01,0.24
312,"[643, 275, 141, 166]",0.13,0.01,0.16,0.35,0.3,0.01,0.04
313,"[472, 216, 154, 185]",0.14,0.46,0.1,0.02,0.16,0.01,0.11
